,category,v1,v2,v3,v4,word,Score
328,capital-common-countries,Madrid,Spain,Kabul,Afghanistan,Herat,0.6163390278816223
329,capital-common-countries,Madrid,Spain,London,England,Britain,0.6784723997116089
330,capital-common-countries,Moscow,Russia,Oslo,Norway,Norway,0.7606368660926819
331,capital-common-countries,Moscow,Russia,Ottawa,Canada,Canada,0.7216339707374573
332,capital-common-countries,Moscow,Russia,Paris,France,France,0.8050408959388733
333,capital-common-countries,Moscow,Russia,Rome,Italy,Italy,0.7074910998344421
334,capital-common-countries,Moscow,Russia,Stockholm,Sweden,Sweden,0.8054226636886597
335,capital-common-countries,Moscow,Russia,Tehran,Iran,Iran,0.8776856660842896
336,capital-common-countries,Moscow,Russia,Tokyo,Japan,Japan,0.8773882985115051
337,capital-common-countries,Moscow,Russia,Athens,Greece,Greece,0.6744523048400879
338,capital-common-countries,Moscow,Russia,Baghdad,Iraq,Mosul,0.7155516147613525
339,capital-common-countries,Moscow,Russia,Bangkok,Thailand,Thailand,0.8425169587135315
340,capital-common-countries,Moscow,Russia,Beijing,China,China,0.8687476515769958
341,capital-common-countries,Moscow,Russia,Berlin,Germany,Germany,0.7774251699447632
342,capital-common-countries,Moscow,Russia,Bern,Switzerland,Switzerland,0.4851691424846649
343,capital-common-countries,Moscow,Russia,Cairo,Egypt,Egypt,0.8018569350242615
344,capital-common-countries,Moscow,Russia,Canberra,Australia,Australia,0.7593482136726379
345,capital-common-countries,Moscow,Russia,Hanoi,Vietnam,Viet_Nam,0.7691516280174255
346,capital-common-countries,Moscow,Russia,Havana,Cuba,Cuba,0.7886744141578674
347,capital-common-countries,Moscow,Russia,Helsinki,Finland,Finland,0.7779613733291626
348,capital-common-countries,Moscow,Russia,Islamabad,Pakistan,Pakistan,0.8369842171669006
349,capital-common-countries,Moscow,Russia,Kabul,Afghanistan,Afghan,0.7208549976348877
350,capital-common-countries,Moscow,Russia,London,England,Britain,0.7028806805610657
351,capital-common-countries,Moscow,Russia,Madrid,Spain,Spain,0.7905083894729614
352,capital-common-countries,Oslo,Norway,Ottawa,Canada,Canada,0.6809221506118774
353,capital-common-countries,Oslo,Norway,Paris,France,France,0.7315605282783508
354,capital-common-countries,Oslo,Norway,Rome,Italy,Italy,0.6817960143089294
355,capital-common-countries,Oslo,Norway,Stockholm,Sweden,Sweden,0.8222189545631409
356,capital-common-countries,Oslo,Norway,Tehran,Iran,Iran,0.7522602677345276
357,capital-common-countries,Oslo,Norway,Tokyo,Japan,Japan,0.7785906791687012
358,capital-common-countries,Oslo,Norway,Athens,Greece,Greece,0.6313771605491638
359,capital-common-countries,Oslo,Norway,Baghdad,Iraq,Mosul,0.6509432196617126
360,capital-common-countries,Oslo,Norway,Bangkok,Thailand,Thailand,0.7387949824333191
361,capital-common-countries,Oslo,Norway,Beijing,China,China,0.7163817286491394
362,capital-common-countries,Oslo,Norway,Berlin,Germany,Germany,0.7219190001487732
363,capital-common-countries,Oslo,Norway,Bern,Switzerland,Switzerland,0.5127913355827332
364,capital-common-countries,Oslo,Norway,Cairo,Egypt,Egypt,0.6662338972091675
365,capital-common-countries,Oslo,Norway,Canberra,Australia,Australia,0.6750895380973816
366,capital-common-countries,Oslo,Norway,Hanoi,Vietnam,Viet_Nam,0.6644774079322815
367,capital-common-countries,Oslo,Norway,Havana,Cuba,Cuba,0.6874871253967285
368,capital-common-countries,Oslo,Norway,Helsinki,Finland,Finland,0.7806001901626587
369,capital-common-countries,Oslo,Norway,Islamabad,Pakistan,Pakistan,0.7272922992706299
370,capital-common-countries,Oslo,Norway,Kabul,Afghanistan,Afghan,0.632609486579895
371,capital-common-countries,Oslo,Norway,London,England,Britain,0.6456332206726074
372,capital-common-countries,Oslo,Norway,Madrid,Spain,Spain,0.7302022576332092
373,capital-common-countries,Oslo,Norway,Moscow,Russia,Russia,0.7961565256118774
374,capital-common-countries,Ottawa,Canada,Paris,France,France,0.6939913630485535
375,capital-common-countries,Ottawa,Canada,Rome,Italy,Italy,0.6293003559112549
376,capital-common-countries,Ottawa,Canada,Stockholm,Sweden,Sweden,0.6766182780265808
377,capital-common-countries,Ottawa,Canada,Tehran,Iran,Iran,0.7350882887840271
378,capital-common-countries,Ottawa,Canada,Tokyo,Japan,Japan,0.7678512930870056
379,capital-common-countries,Ottawa,Canada,Athens,Greece,Greece,0.6065006852149963
380,capital-common-countries,Ottawa,Canada,Baghdad,Iraq,Mosul,0.6319441795349121
381,capital-common-countries,Ottawa,Canada,Bangkok,Thailand,Thailand,0.7114494442939758
382,capital-common-countries,Ottawa,Canada,Beijing,China,China,0.7349015474319458
383,capital-common-countries,Ottawa,Canada,Berlin,Germany,Germany,0.7051476240158081
384,capital-common-countries,Ottawa,Canada,Bern,Switzerland,Switzerland,0.5049155950546265
385,capital-common-countries,Ottawa,Canada,Cairo,Egypt,Egypt,0.6439141035079956
386,capital-common-countries,Ottawa,Canada,Canberra,Australia,Australia,0.7822459936141968
387,capital-common-countries,Ottawa,Canada,Hanoi,Vietnam,Viet_Nam,0.6644909977912903
388,capital-common-countries,Ottawa,Canada,Havana,Cuba,Cuba,0.6701313853263855
389,capital-common-countries,Ottawa,Canada,Helsinki,Finland,Finland,0.6524147391319275
390,capital-common-countries,Ottawa,Canada,Islamabad,Pakistan,Pakistan,0.6897964477539062
391,capital-common-countries,Ottawa,Canada,Kabul,Afghanistan,Afghan,0.5671026110649109
392,capital-common-countries,Ottawa,Canada,London,England,UK,0.6362294554710388
393,capital-common-countries,Ottawa,Canada,Madrid,Spain,Spain,0.7073507308959961
394,capital-common-countries,Ottawa,Canada,Moscow,Russia,Russia,0.7822918891906738
395,capital-common-countries,Ottawa,Canada,Oslo,Norway,Norway,0.6731111407279968
396,capital-common-countries,Paris,France,Rome,Italy,Italy,0.7143558263778687
397,capital-common-countries,Paris,France,Stockholm,Sweden,Sweden,0.7924453616142273
398,capital-common-countries,Paris,France,Tehran,Iran,Iran,0.777114748954773
399,capital-common-countries,Paris,France,Tokyo,Japan,Japan,0.8167770504951477
400,capital-common-countries,Paris,France,Athens,Greece,Greece,0.6378624439239502
401,capital-common-countries,Paris,France,Baghdad,Iraq,Mosul,0.6609416604042053
402,capital-common-countries,Paris,France,Bangkok,Thailand,Thailand,0.750830888748169
403,capital-common-countries,Paris,France,Beijing,China,China,0.7644792795181274
404,capital-common-countries,Paris,France,Berlin,Germany,Germany,0.7901254892349243
405,capital-common-countries,Paris,France,Bern,Switzerland,Switzerland,0.48789721727371216
406,capital-common-countries,Paris,France,Cairo,Egypt,Egypt,0.7062107920646667
407,capital-common-countries,Paris,France,Canberra,Australia,Australia,0.7059869170188904
408,capital-common-countries,Paris,France,Hanoi,Vietnam,Viet_Nam,0.7121440172195435
409,capital-common-countries,Paris,France,Havana,Cuba,Cuba,0.716515302658081
410,capital-common-countries,Paris,France,Helsinki,Finland,Finland,0.7654451727867126
411,capital-common-countries,Paris,France,Islamabad,Pakistan,Pakistan,0.7565770149230957
412,capital-common-countries,Paris,France,Kabul,Afghanistan,Afghan,0.669233500957489
413,capital-common-countries,Paris,France,London,England,Britain,0.7368935346603394
414,capital-common-countries,Paris,France,Madrid,Spain,Spain,0.7776165008544922
415,capital-common-countries,Paris,France,Moscow,Russia,Russia,0.8341557383537292
416,capital-common-countries,Paris,France,Oslo,Norway,Norway,0.7406579852104187
417,capital-common-countries,Paris,France,Ottawa,Canada,Canada,0.6765265464782715
418,capital-common-countries,Rome,Italy,Stockholm,Sweden,Sweden,0.7650184631347656
419,capital-common-countries,Rome,Italy,Tehran,Iran,Iran,0.7223958373069763
420,capital-common-countries,Rome,Italy,Tokyo,Japan,Japan,0.7659537196159363
421,capital-common-countries,Rome,Italy,Athens,Greece,Greece,0.6582207679748535
422,capital-common-countries,Rome,Italy,Baghdad,Iraq,Iraqi,0.6279987096786499
423,capital-common-countries,Rome,Italy,Bangkok,Thailand,Thailand,0.7367713451385498
424,capital-common-countries,Rome,Italy,Beijing,China,China,0.7384493350982666
425,capital-common-countries,Rome,Italy,Berlin,Germany,Germany,0.7924450039863586
426,capital-common-countries,Rome,Italy,Bern,Switzerland,Switzerland,0.5860611796379089
427,capital-common-countries,Rome,Italy,Cairo,Egypt,Egypt,0.6917356848716736
428,capital-common-countries,Rome,Italy,Canberra,Australia,Australia,0.7035335898399353
429,capital-common-countries,Rome,Italy,Hanoi,Vietnam,Viet_Nam,0.6718668937683105
430,capital-common-countries,Rome,Italy,Havana,Cuba,Cuba,0.6652558445930481
431,capital-common-countries,Rome,Italy,Helsinki,Finland,Finland,0.7448440194129944
432,capital-common-countries,Rome,Italy,Islamabad,Pakistan,Pakistan,0.7375873923301697
433,capital-common-countries,Rome,Italy,Kabul,Afghanistan,Afghan,0.649258017539978
434,capital-common-countries,Rome,Italy,London,England,UK,0.6230568885803223
435,capital-common-countries,Rome,Italy,Madrid,Spain,Spain,0.7485761046409607
436,capital-common-countries,Rome,Italy,Moscow,Russia,Russia,0.7561044692993164
437,capital-common-countries,Rome,Italy,Oslo,Norway,Norway,0.7140565514564514
438,capital-common-countries,Rome,Italy,Ottawa,Canada,Canada,0.6508229970932007
439,capital-common-countries,Rome,Italy,Paris,France,France,0.7486127614974976
440,capital-common-countries,Stockholm,Sweden,Tehran,Iran,Iran,0.7674084305763245
441,capital-common-countries,Stockholm,Sweden,Tokyo,Japan,Japan,0.8198505640029907
442,capital-common-countries,Stockholm,Sweden,Athens,Greece,Greece,0.6445161700248718
443,capital-common-countries,Stockholm,Sweden,Baghdad,Iraq,Mosul,0.674405574798584
444,capital-common-countries,Stockholm,Sweden,Bangkok,Thailand,Thailand,0.7606315612792969
445,capital-common-countries,Stockholm,Sweden,Beijing,China,China,0.7469374537467957
446,capital-common-countries,Stockholm,Sweden,Berlin,Germany,Germany,0.7917513251304626
447,capital-common-countries,Stockholm,Sweden,Bern,Switzerland,Switzerland,0.5347193479537964
448,capital-common-countries,Stockholm,Sweden,Cairo,Egypt,Egypt,0.7208700180053711
449,capital-common-countries,Stockholm,Sweden,Canberra,Australia,Australia,0.6957679986953735
450,capital-common-countries,Stockholm,Sweden,Hanoi,Vietnam,Viet_Nam,0.6892716288566589
451,capital-common-countries,Stockholm,Sweden,Havana,Cuba,Cuba,0.7302880883216858
452,capital-common-countries,Stockholm,Sweden,Helsinki,Finland,Finland,0.8304910063743591
453,capital-common-countries,Stockholm,Sweden,Islamabad,Pakistan,Pakistan,0.7434419393539429
454,capital-common-countries,Stockholm,Sweden,Kabul,Afghanistan,Afghan,0.6353625655174255
455,capital-common-countries,Stockholm,Sweden,London,England,Britain,0.6828157901763916
456,capital-common-countries,Stockholm,Sweden,Madrid,Spain,Spain,0.7796704173088074
457,capital-common-countries,Stockholm,Sweden,Moscow,Russia,Russia,0.8211641311645508
458,capital-common-countries,Stockholm,Sweden,Oslo,Norway,Norway,0.794228196144104
459,capital-common-countries,Stockholm,Sweden,Ottawa,Canada,Canada,0.6786276698112488
460,capital-common-countries,Stockholm,Sweden,Paris,France,France,0.7826051712036133
461,capital-common-countries,Stockholm,Sweden,Rome,Italy,Italy,0.7247942686080933
462,capital-common-countries,Tehran,Iran,Tokyo,Japan,Japan,0.7860099673271179
463,capital-common-countries,Tehran,Iran,Athens,Greece,Greece,0.657496988773346
464,capital-common-countries,Tehran,Iran,Baghdad,Iraq,Iraq,0.775810718536377
465,capital-common-countries,Tehran,Iran,Bangkok,Thailand,Thailand,0.8036007881164551
466,capital-common-countries,Tehran,Iran,Beijing,China,China,0.8198246955871582
467,capital-common-countries,Tehran,Iran,Berlin,Germany,Germany,0.6948079466819763
468,capital-common-countries,Tehran,Iran,Bern,Switzerland,coach_Bobby_Curlings,0.5130248665809631
469,capital-common-countries,Tehran,Iran,Cairo,Egypt,Egypt,0.8029149174690247
470,capital-common-countries,Tehran,Iran,Canberra,Australia,Australia,0.7018478512763977
471,capital-common-countries,Tehran,Iran,Hanoi,Vietnam,Viet_Nam,0.7534172534942627
472,capital-common-countries,Tehran,Iran,Havana,Cuba,Cuba,0.833503782749176
473,capital-common-countries,Tehran,Iran,Helsinki,Finland,Finland,0.6951574087142944
474,capital-common-countries,Tehran,Iran,Islamabad,Pakistan,Pakistan,0.8478929400444031
475,capital-common-countries,Tehran,Iran,Kabul,Afghanistan,Afghan,0.7277184128761292
476,capital-common-countries,Tehran,Iran,London,England,Britain,0.6258982419967651
477,capital-common-countries,Tehran,Iran,Madrid,Spain,Spain,0.7075907588005066
478,capital-common-countries,Tehran,Iran,Moscow,Russia,Russia,0.8626428246498108
479,capital-common-countries,Tehran,Iran,Oslo,Norway,Norway,0.7017198204994202
480,capital-common-countries,Tehran,Iran,Ottawa,Canada,Canada,0.6508046984672546
481,capital-common-countries,Tehran,Iran,Paris,France,France,0.6808172464370728
482,capital-common-countries,Tehran,Iran,Rome,Italy,Italy,0.6060930490493774
483,capital-common-countries,Tehran,Iran,Stockholm,Sweden,Sweden,0.7119144201278687
484,capital-common-countries,Tokyo,Japan,Athens,Greece,Greece,0.670182466506958
485,capital-common-countries,Tokyo,Japan,Baghdad,Iraq,Iraq,0.700536847114563
486,capital-common-countries,Tokyo,Japan,Bangkok,Thailand,Thailand,0.8329713344573975
487,capital-common-countries,Tokyo,Japan,Beijing,China,China,0.8427805304527283
488,capital-common-countries,Tokyo,Japan,Berlin,Germany,Germany,0.760714054107666
489,capital-common-countries,Tokyo,Japan,Bern,Switzerland,Switzerland,0.48349660634994507
490,capital-common-countries,Tokyo,Japan,Cairo,Egypt,Egypt,0.7604711651802063
491,capital-common-countries,Tokyo,Japan,Canberra,Australia,Australia,0.7408984303474426
492,capital-common-countries,Tokyo,Japan,Hanoi,Vietnam,Viet_Nam,0.7667807936668396
493,capital-common-countries,Tokyo,Japan,Havana,Cuba,Cuba,0.7668193578720093
494,capital-common-countries,Tokyo,Japan,Helsinki,Finland,Finland,0.7938802242279053
495,capital-common-countries,Tokyo,Japan,Islamabad,Pakistan,Pakistan,0.7943655252456665
496,capital-common-countries,Tokyo,Japan,Kabul,Afghanistan,Afghanistan,0.6684215068817139
497,capital-common-countries,Tokyo,Japan,London,England,Britain,0.723643958568573
498,capital-common-countries,Tokyo,Japan,Madrid,Spain,Spain,0.7904621362686157
499,capital-common-countries,Tokyo,Japan,Moscow,Russia,Russia,0.8863135576248169
500,capital-common-countries,Tokyo,Japan,Oslo,Norway,Norway,0.7558910250663757
501,capital-common-countries,Tokyo,Japan,Ottawa,Canada,Canada,0.7142959833145142
502,capital-common-countries,Tokyo,Japan,Paris,France,France,0.7889978885650635
503,capital-common-countries,Tokyo,Japan,Rome,Italy,Italy,0.6944942474365234
504,capital-common-countries,Tokyo,Japan,Stockholm,Sweden,Sweden,0.8109342455863953
505,capital-common-countries,Tokyo,Japan,Tehran,Iran,Iran,0.8259533047676086
506,capital-world,Abuja,Nigeria,Accra,Ghana,Ghana,0.820812463760376
507,capital-world,Abuja,Nigeria,Algiers,Algeria,Algeria,0.6122236847877502
508,capital-world,Abuja,Nigeria,Amman,Jordan,Saudi_Arabia,0.5893202424049377
509,capital-world,Abuja,Nigeria,Ankara,Turkey,Turkey,0.7983394861221313
510,capital-world,Abuja,Nigeria,Antananarivo,Madagascar,Ivory_Coast,0.5869836807250977
511,capital-world,Abuja,Nigeria,Apia,Samoa,Samoa,0.6354680061340332
512,capital-world,Abuja,Nigeria,Ashgabat,Turkmenistan,Turkmenistan,0.7997884750366211
513,capital-world,Abuja,Nigeria,Asmara,Eritrea,Eritrea,0.7606072425842285
514,capital-world,Abuja,Nigeria,Astana,Kazakhstan,Kazakhstan,0.6058268547058105
515,capital-world,Abuja,Nigeria,Athens,Greece,Greece,0.6482475399971008
516,capital-world,Abuja,Nigeria,Baghdad,Iraq,Mosul,0.6939795613288879
517,capital-world,Abuja,Nigeria,Baku,Azerbaijan,Azerbaijan,0.8295512199401855
518,capital-world,Abuja,Nigeria,Bamako,Mali,Burkina_Faso,0.6571598052978516
519,capital-world,Abuja,Nigeria,Bangkok,Thailand,Thailand,0.8079866170883179
520,capital-world,Abuja,Nigeria,Banjul,Gambia,Gambia,0.7420986890792847
521,capital-world,Abuja,Nigeria,Beijing,China,China,0.7927123308181763
522,capital-world,Abuja,Nigeria,Beirut,Lebanon,Lebanon,0.6549970507621765
523,capital-world,Abuja,Nigeria,Belgrade,Serbia,Serbia,0.7721770405769348
524,capital-world,Abuja,Nigeria,Belmopan,Belize,Belize,0.679490864276886
525,capital-world,Abuja,Nigeria,Berlin,Germany,Germany,0.702730655670166
526,capital-world,Abuja,Nigeria,Bern,Switzerland,Switzerland,0.46382495760917664
527,capital-world,Abuja,Nigeria,Bishkek,Kyrgyzstan,Kyrgyzstan,0.7757458686828613
528,capital-world,Abuja,Nigeria,Bratislava,Slovakia,Slovakia,0.6935334801673889
529,capital-world,Abuja,Nigeria,Brussels,Belgium,EU,0.6521424651145935
530,capital-world,Abuja,Nigeria,Bucharest,Romania,Romania,0.8092628717422485
531,capital-world,Abuja,Nigeria,Budapest,Hungary,Hungary,0.7768872976303101
532,capital-world,Abuja,Nigeria,Bujumbura,Burundi,Burundi,0.6933528780937195
533,capital-world,Abuja,Nigeria,Cairo,Egypt,Egypt,0.7655670642852783
534,capital-world,Abuja,Nigeria,Canberra,Australia,Australia,0.7502360343933105
535,capital-world,Abuja,Nigeria,Caracas,Venezuela,Venezuela,0.7877017259597778
536,capital-world,Abuja,Nigeria,Chisinau,Moldova,Moldova,0.7271923422813416
537,capital-world,Abuja,Nigeria,Conakry,Guinea,Ivory_Coast,0.6276216506958008
